date,IDN_Open,IDN_High,IDN_Low,IDN_Close,IDN_Volume,IDN_Dividends,IDN_Stock Splits
2008-12-16 00:00:00+00:00,12.800000190734863,14.079999923706056,12.0,12.800000190734863,2175,,
2008-12-17 00:00:00+00:00,13.199999809265137,13.600000381469728,12.800000190734863,12.800000190734863,1388,,
2008-12-18 00:00:00+00:00,12.399999618530272,12.720000267028809,12.0,12.720000267028809,2225,,
2008-12-19 00:00:00+00:00,12.0,13.199999809265137,10.800000190734863,13.119999885559082,1875,,
2008-12-22 00:00:00+00:00,13.760000228881836,14.0,10.800000190734863,12.239999771118164,2213,,
2008-12-23 00:00:00+00:00,12.720000267028809,12.720000267028809,11.199999809265137,12.0,413,,
2008-12-24 00:00:00+00:00,11.199999809265137,12.15999984741211,11.199999809265137,12.15999984741211,1238,,
2008-12-26 00:00:00+00:00,11.68000030517578,12.399999618530272,11.279999732971191,11.359999656677246,2125,,
2008-12-29 00:00:00+00:00,11.279999732971191,11.359999656677246,9.039999961853027,10.800000190734863,7663,,
2008-12-30 00:00:00+00:00,10.800000190734863,10.800000190734863,10.0,10.800000190734863,2563,,
2008-12-31 00:00:00+00:00,11.279999732971191,13.199999809265137,10.800000190734863,13.199999809265137,6413,,
2009-01-02 00:00:00+00:00,13.600000381469728,14.0,13.199999809265137,13.920000076293944,613,,
2009-01-05 00:00:00+00:00,14.239999771118164,14.239999771118164,12.960000038146973,13.920000076293944,238,,
2009-01-06 00:00:00+00:00,13.600000381469728,13.600000381469728,13.4399995803833,13.4399995803833,50,,
2009-01-07 00:00:00+00:00,13.600000381469728,13.760000228881836,11.760000228881836,11.84000015258789,1900,,
2009-01-08 00:00:00+00:00,12.800000190734863,12.800000190734863,11.520000457763672,12.399999618530272,988,,
2009-01-09 00:00:00+00:00,12.640000343322754,12.640000343322754,11.600000381469728,11.84000015258789,275,,
2009-01-12 00:00:00+00:00,11.520000457763672,11.520000457763672,10.399999618530272,11.359999656677246,1300,,
2009-01-13 00:00:00+00:00,10.399999618530272,12.0,10.399999618530272,11.84000015258789,1375,,
2009-01-14 00:00:00+00:00,12.079999923706056,12.640000343322754,12.079999923706056,12.640000343322754,775,,
2009-01-15 00:00:00+00:00,10.399999618530272,12.0,10.399999618530272,11.359999656677246,2388,,
2009-01-16 00:00:00+00:00,10.640000343322754,11.600000381469728,10.640000343322754,11.600000381469728,300,,
2009-01-20 00:00:00+00:00,10.479999542236328,11.920000076293944,10.479999542236328,11.68000030517578,700,,
2009-01-21 00:00:00+00:00,11.68000030517578,12.15999984741211,11.68000030517578,12.15999984741211,613,,
2009-01-22 00:00:00+00:00,12.0,12.0,12.0,12.0,13,,
2009-01-23 00:00:00+00:00,11.920000076293944,11.920000076293944,9.199999809265137,10.0,17038,,
2009-01-26 00:00:00+00:00,10.079999923706056,10.079999923706056,8.5600004196167,9.920000076293944,5150,,
2009-01-27 00:00:00+00:00,9.920000076293944,10.0,9.199999809265137,9.359999656677246,263,,
2009-01-28 00:00:00+00:00,8.479999542236328,10.0,8.479999542236328,10.0,838,,
2009-01-29 00:00:00+00:00,10.5600004196167,10.5600004196167,9.359999656677246,9.600000381469728,788,,
2009-01-30 00:00:00+00:00,9.119999885559082,10.079999923706056,9.119999885559082,10.079999923706056,275,,
2009-02-02 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,9.600000381469728,1300,,
2009-02-03 00:00:00+00:00,9.68000030517578,9.760000228881836,9.279999732971191,9.600000381469728,63,,
2009-02-04 00:00:00+00:00,8.960000038146973,10.31999969482422,8.960000038146973,10.31999969482422,1638,,
2009-02-05 00:00:00+00:00,10.079999923706056,10.399999618530272,9.600000381469728,9.760000228881836,963,,
2009-02-06 00:00:00+00:00,10.0,10.0,9.039999961853027,9.760000228881836,5538,,
2009-02-09 00:00:00+00:00,9.119999885559082,9.279999732971191,8.960000038146973,9.279999732971191,863,,
2009-02-10 00:00:00+00:00,8.800000190734863,9.039999961853027,8.800000190734863,8.880000114440918,313,,
2009-02-11 00:00:00+00:00,8.880000114440918,9.600000381469728,8.319999694824219,8.800000190734863,9288,,
2009-02-12 00:00:00+00:00,8.479999542236328,9.199999809265137,8.15999984741211,8.479999542236328,3763,,
2009-02-13 00:00:00+00:00,8.5600004196167,8.5600004196167,7.519999980926514,7.599999904632568,9063,,
2009-02-17 00:00:00+00:00,7.599999904632568,8.0,7.519999980926514,7.599999904632568,4000,,
2009-02-18 00:00:00+00:00,7.119999885559082,8.15999984741211,5.519999980926514,8.15999984741211,2675,,
2009-02-19 00:00:00+00:00,7.599999904632568,7.920000076293945,7.199999809265137,7.760000228881836,450,,
2009-02-20 00:00:00+00:00,6.960000038146973,7.760000228881836,6.800000190734863,7.599999904632568,738,,
2009-02-23 00:00:00+00:00,7.599999904632568,8.15999984741211,7.119999885559082,8.15999984741211,863,,
2009-02-24 00:00:00+00:00,8.15999984741211,8.15999984741211,6.239999771118164,8.079999923706055,1363,,
2009-02-25 00:00:00+00:00,7.760000228881836,8.079999923706055,6.880000114440918,6.880000114440918,2000,,
2009-02-26 00:00:00+00:00,6.800000190734863,6.800000190734863,5.920000076293945,6.800000190734863,875,,
2009-02-27 00:00:00+00:00,7.039999961853027,7.039999961853027,6.079999923706055,6.480000019073486,813,,
2009-03-02 00:00:00+00:00,6.079999923706055,6.559999942779541,4.960000038146973,5.039999961853027,5225,,
2009-03-03 00:00:00+00:00,6.800000190734863,6.800000190734863,4.239999771118164,4.800000190734863,13738,,
2009-03-04 00:00:00+00:00,4.0,7.039999961853027,4.0,7.039999961853027,988,,
2009-03-05 00:00:00+00:00,7.519999980926514,7.599999904632568,5.920000076293945,6.400000095367432,650,,
2009-03-06 00:00:00+00:00,6.0,6.400000095367432,4.71999979019165,5.599999904632568,2263,,
2009-03-09 00:00:00+00:00,5.28000020980835,6.159999847412109,4.559999942779541,5.519999980926514,925,,
2009-03-10 00:00:00+00:00,5.599999904632568,5.920000076293945,5.119999885559082,5.920000076293945,575,,
2009-03-11 00:00:00+00:00,6.239999771118164,8.0,6.079999923706055,8.0,575,,
2009-03-12 00:00:00+00:00,7.039999961853027,8.0,7.039999961853027,7.920000076293945,2825,,
2009-03-13 00:00:00+00:00,8.0,8.15999984741211,7.920000076293945,8.0,1425,,
2009-03-16 00:00:00+00:00,8.079999923706055,8.800000190734863,8.0,8.239999771118164,1775,,
2009-03-17 00:00:00+00:00,8.479999542236328,9.4399995803833,7.760000228881836,8.640000343322754,3625,,
2009-03-18 00:00:00+00:00,8.640000343322754,9.199999809265137,8.640000343322754,9.199999809265137,563,,
2009-03-19 00:00:00+00:00,9.600000381469728,10.800000190734863,8.720000267028809,10.15999984741211,2113,,
2009-03-20 00:00:00+00:00,9.600000381469728,10.960000038146973,9.600000381469728,9.68000030517578,1563,,
2009-03-23 00:00:00+00:00,10.0,10.0,9.359999656677246,10.0,1400,,
2009-03-24 00:00:00+00:00,9.520000457763672,9.760000228881836,8.319999694824219,9.68000030517578,1913,,
2009-03-25 00:00:00+00:00,9.920000076293944,9.920000076293944,9.359999656677246,9.920000076293944,1175,,
2009-03-26 00:00:00+00:00,9.359999656677246,10.15999984741211,9.359999656677246,10.15999984741211,1875,,
2009-03-27 00:00:00+00:00,10.0,10.0,9.600000381469728,9.68000030517578,175,,
2009-03-30 00:00:00+00:00,9.199999809265137,9.84000015258789,9.199999809265137,9.84000015258789,88,,
2009-03-31 00:00:00+00:00,9.68000030517578,9.68000030517578,9.600000381469728,9.600000381469728,175,,
2009-04-01 00:00:00+00:00,8.399999618530273,9.84000015258789,8.079999923706055,8.479999542236328,2300,,
2009-04-02 00:00:00+00:00,8.800000190734863,9.199999809265137,8.800000190734863,9.039999961853027,125,,
2009-04-03 00:00:00+00:00,8.720000267028809,9.199999809265137,8.720000267028809,9.199999809265137,63,,
2009-04-06 00:00:00+00:00,8.720000267028809,8.880000114440918,8.399999618530273,8.800000190734863,2900,,
2009-04-07 00:00:00+00:00,8.479999542236328,8.640000343322754,8.399999618530273,8.640000343322754,500,,
2009-04-08 00:00:00+00:00,8.640000343322754,8.800000190734863,8.399999618530273,8.800000190734863,1888,,
2009-04-09 00:00:00+00:00,8.640000343322754,10.0,8.399999618530273,10.0,1063,,
2009-04-13 00:00:00+00:00,10.0,10.0,8.399999618530273,8.640000343322754,1438,,
2009-04-14 00:00:00+00:00,8.800000190734863,8.800000190734863,8.399999618530273,8.399999618530273,525,,
2009-04-15 00:00:00+00:00,8.399999618530273,8.399999618530273,8.319999694824219,8.399999618530273,1688,,
2009-04-16 00:00:00+00:00,8.399999618530273,9.279999732971191,8.399999618530273,9.279999732971191,688,,
2009-04-17 00:00:00+00:00,9.359999656677246,10.399999618530272,8.800000190734863,9.4399995803833,550,,
2009-04-20 00:00:00+00:00,7.440000057220459,9.359999656677246,7.440000057220459,8.0,750,,
2009-04-21 00:00:00+00:00,8.399999618530273,9.68000030517578,8.0,8.800000190734863,2025,,
2009-04-22 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,0,,
2009-04-23 00:00:00+00:00,8.800000190734863,9.920000076293944,8.800000190734863,9.84000015258789,638,,
2009-04-24 00:00:00+00:00,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,438,,
2009-04-27 00:00:00+00:00,10.0,10.239999771118164,9.4399995803833,10.0,3163,,
2009-04-28 00:00:00+00:00,9.920000076293944,10.239999771118164,9.600000381469728,10.0,650,,
2009-04-29 00:00:00+00:00,10.239999771118164,10.239999771118164,9.600000381469728,10.079999923706056,250,,
2009-04-30 00:00:00+00:00,10.0,10.800000190734863,9.600000381469728,10.31999969482422,3163,,
2009-05-01 00:00:00+00:00,10.31999969482422,10.800000190734863,10.079999923706056,10.800000190734863,5025,,
2009-05-04 00:00:00+00:00,10.960000038146973,13.199999809265137,10.0,13.119999885559082,7988,,
2009-05-05 00:00:00+00:00,13.199999809265137,13.199999809265137,9.920000076293944,12.239999771118164,8500,,
2009-05-06 00:00:00+00:00,12.399999618530272,12.640000343322754,12.0,12.5600004196167,2613,,
2009-05-07 00:00:00+00:00,13.199999809265137,13.199999809265137,12.31999969482422,12.31999969482422,213,,
2009-05-08 00:00:00+00:00,12.5600004196167,12.5600004196167,12.5600004196167,12.5600004196167,63,,
2009-05-11 00:00:00+00:00,12.5600004196167,12.5600004196167,11.760000228881836,11.760000228881836,1588,,
2009-05-12 00:00:00+00:00,12.0,12.0,11.199999809265137,11.760000228881836,338,,
2009-05-13 00:00:00+00:00,12.0,12.0,12.0,12.0,13,,
2009-05-14 00:00:00+00:00,12.0,12.0,10.479999542236328,11.359999656677246,1438,,
2009-05-15 00:00:00+00:00,9.68000030517578,12.5600004196167,9.600000381469728,12.5600004196167,463,,
2009-05-18 00:00:00+00:00,12.5600004196167,12.720000267028809,11.359999656677246,12.31999969482422,1000,,
2009-05-19 00:00:00+00:00,12.800000190734863,12.800000190734863,11.199999809265137,12.0,3725,,
2009-05-20 00:00:00+00:00,11.920000076293944,12.399999618530272,11.199999809265137,12.399999618530272,400,,
2009-05-21 00:00:00+00:00,12.5600004196167,13.600000381469728,12.0,13.600000381469728,2675,,
2009-05-22 00:00:00+00:00,13.600000381469728,13.600000381469728,11.84000015258789,12.960000038146973,613,,
2009-05-26 00:00:00+00:00,13.199999809265137,13.600000381469728,12.399999618530272,12.960000038146973,1038,,
2009-05-27 00:00:00+00:00,13.119999885559082,13.920000076293944,12.800000190734863,13.600000381469728,5650,,
2009-05-28 00:00:00+00:00,13.600000381469728,13.600000381469728,12.15999984741211,13.199999809265137,2250,,
2009-05-29 00:00:00+00:00,12.399999618530272,13.600000381469728,11.600000381469728,13.600000381469728,3638,,
2009-06-01 00:00:00+00:00,14.31999969482422,14.31999969482422,13.039999961853027,14.0,838,,
2009-06-02 00:00:00+00:00,14.0,14.0,12.640000343322754,13.359999656677246,2050,,
2009-06-03 00:00:00+00:00,12.960000038146973,13.920000076293944,12.0,13.199999809265137,2875,,
2009-06-04 00:00:00+00:00,14.0,14.0,11.760000228881836,13.68000030517578,1913,,
2009-06-05 00:00:00+00:00,12.960000038146973,14.239999771118164,12.960000038146973,14.079999923706056,450,,
2009-06-08 00:00:00+00:00,14.399999618530272,14.399999618530272,13.359999656677246,14.399999618530272,875,,
2009-06-09 00:00:00+00:00,14.0,14.399999618530272,12.479999542236328,14.399999618530272,1450,,
2009-06-10 00:00:00+00:00,14.399999618530272,14.640000343322754,14.0,14.0,638,,
2009-06-11 00:00:00+00:00,14.079999923706056,15.119999885559082,13.68000030517578,15.119999885559082,3550,,
2009-06-12 00:00:00+00:00,15.359999656677246,15.84000015258789,15.119999885559082,15.84000015258789,3363,,
2009-06-15 00:00:00+00:00,16.0,16.719999313354492,15.119999885559082,15.760000228881836,1663,,
2009-06-16 00:00:00+00:00,15.600000381469728,16.0,14.0,15.760000228881836,850,,
2009-06-17 00:00:00+00:00,14.079999923706056,15.68000030517578,12.079999923706056,13.600000381469728,6325,,
2009-06-18 00:00:00+00:00,13.68000030517578,14.479999542236328,12.880000114440918,14.479999542236328,3563,,
2009-06-19 00:00:00+00:00,14.479999542236328,15.4399995803833,14.479999542236328,14.640000343322754,838,,
2009-06-22 00:00:00+00:00,16.0,16.799999237060547,15.279999732971191,15.920000076293944,3413,,
2009-06-23 00:00:00+00:00,16.0,16.0,14.0,14.479999542236328,1563,,
2009-06-24 00:00:00+00:00,14.399999618530272,14.399999618530272,14.15999984741211,14.15999984741211,713,,
2009-06-25 00:00:00+00:00,14.31999969482422,14.31999969482422,13.920000076293944,14.31999969482422,525,,
2009-06-26 00:00:00+00:00,14.399999618530272,14.399999618530272,13.920000076293944,14.15999984741211,900,,
2009-06-29 00:00:00+00:00,14.15999984741211,14.15999984741211,12.960000038146973,13.199999809265137,1725,,
2009-06-30 00:00:00+00:00,13.760000228881836,14.0,13.760000228881836,14.0,1475,,
2009-07-01 00:00:00+00:00,14.15999984741211,14.399999618530272,13.600000381469728,13.600000381469728,813,,
2009-07-02 00:00:00+00:00,14.15999984741211,14.15999984741211,13.119999885559082,13.600000381469728,1150,,
2009-07-06 00:00:00+00:00,13.68000030517578,14.079999923706056,13.359999656677246,14.079999923706056,75,,
2009-07-07 00:00:00+00:00,14.079999923706056,14.079999923706056,13.68000030517578,14.079999923706056,163,,
2009-07-08 00:00:00+00:00,13.68000030517578,14.399999618530272,13.68000030517578,13.920000076293944,188,,
2009-07-09 00:00:00+00:00,14.0,14.0,12.800000190734863,12.800000190734863,888,,
2009-07-10 00:00:00+00:00,12.880000114440918,13.279999732971191,12.880000114440918,13.279999732971191,138,,
2009-07-13 00:00:00+00:00,12.880000114440918,13.4399995803833,12.880000114440918,13.4399995803833,1238,,
2009-07-14 00:00:00+00:00,13.039999961853027,13.600000381469728,12.800000190734863,13.600000381469728,450,,
2009-07-15 00:00:00+00:00,13.600000381469728,13.600000381469728,12.079999923706056,13.119999885559082,2338,,
2009-07-16 00:00:00+00:00,12.800000190734863,13.119999885559082,12.079999923706056,12.880000114440918,575,,
2009-07-17 00:00:00+00:00,13.199999809265137,14.31999969482422,12.800000190734863,12.800000190734863,913,,
2009-07-20 00:00:00+00:00,13.199999809265137,14.399999618530272,12.800000190734863,12.800000190734863,200,,
2009-07-21 00:00:00+00:00,12.399999618530272,12.399999618530272,12.399999618530272,12.399999618530272,100,,
2009-07-22 00:00:00+00:00,12.399999618530272,12.399999618530272,12.0,12.0,938,,
2009-07-23 00:00:00+00:00,12.399999618530272,14.079999923706056,11.68000030517578,14.0,1488,,
2009-07-24 00:00:00+00:00,14.399999618530272,14.399999618530272,13.279999732971191,14.31999969482422,813,,
2009-07-27 00:00:00+00:00,13.119999885559082,14.31999969482422,12.0,13.199999809265137,6488,,
2009-07-28 00:00:00+00:00,13.84000015258789,13.84000015258789,13.359999656677246,13.760000228881836,338,,
2009-07-29 00:00:00+00:00,13.199999809265137,14.239999771118164,13.199999809265137,14.239999771118164,388,,
2009-07-30 00:00:00+00:00,11.68000030517578,14.31999969482422,11.68000030517578,13.84000015258789,1088,,
2009-07-31 00:00:00+00:00,13.68000030517578,14.239999771118164,13.68000030517578,13.760000228881836,638,,
2009-08-03 00:00:00+00:00,12.31999969482422,13.920000076293944,12.31999969482422,13.760000228881836,1150,,
2009-08-04 00:00:00+00:00,13.920000076293944,13.920000076293944,13.279999732971191,13.760000228881836,2813,,
2009-08-05 00:00:00+00:00,13.359999656677246,13.920000076293944,12.960000038146973,13.84000015258789,3000,,
2009-08-06 00:00:00+00:00,13.600000381469728,13.600000381469728,12.31999969482422,13.600000381469728,1875,,
2009-08-07 00:00:00+00:00,12.880000114440918,14.0,12.880000114440918,12.880000114440918,2513,,
2009-08-10 00:00:00+00:00,12.880000114440918,13.359999656677246,12.5600004196167,12.800000190734863,3188,,
2009-08-11 00:00:00+00:00,12.640000343322754,12.800000190734863,10.640000343322754,12.800000190734863,3725,,
2009-08-12 00:00:00+00:00,12.5600004196167,12.720000267028809,12.079999923706056,12.720000267028809,1338,,
2009-08-13 00:00:00+00:00,11.520000457763672,12.800000190734863,11.520000457763672,12.0,800,,
2009-08-14 00:00:00+00:00,10.960000038146973,12.0,10.800000190734863,11.520000457763672,1150,,
2009-08-17 00:00:00+00:00,11.760000228881836,12.5600004196167,11.199999809265137,12.479999542236328,1050,,
2009-08-18 00:00:00+00:00,12.880000114440918,13.279999732971191,12.640000343322754,13.199999809265137,738,,
2009-08-19 00:00:00+00:00,13.4399995803833,13.920000076293944,13.4399995803833,13.920000076293944,2350,,
2009-08-20 00:00:00+00:00,13.920000076293944,13.920000076293944,13.4399995803833,13.760000228881836,775,,
2009-08-21 00:00:00+00:00,14.0,14.0,12.399999618530272,13.760000228881836,4313,,
2009-08-24 00:00:00+00:00,13.199999809265137,13.600000381469728,13.039999961853027,13.4399995803833,613,,
2009-08-25 00:00:00+00:00,13.359999656677246,13.920000076293944,12.720000267028809,13.279999732971191,4550,,
2009-08-26 00:00:00+00:00,13.039999961853027,13.039999961853027,11.68000030517578,12.239999771118164,6075,,
2009-08-27 00:00:00+00:00,12.640000343322754,12.640000343322754,12.0,12.239999771118164,1163,,
2009-08-28 00:00:00+00:00,12.15999984741211,12.15999984741211,11.600000381469728,12.079999923706056,4638,,
2009-08-31 00:00:00+00:00,12.079999923706056,12.079999923706056,11.520000457763672,11.600000381469728,1000,,
2009-09-01 00:00:00+00:00,12.0,12.079999923706056,11.600000381469728,12.079999923706056,3338,,
2009-09-02 00:00:00+00:00,11.600000381469728,12.0,11.279999732971191,12.0,1200,,
2009-09-03 00:00:00+00:00,12.0,12.399999618530272,11.68000030517578,11.920000076293944,1613,,
